du_an,price_VND,location,status,area,price_m2,toilet,room,doc,type,Số tầng,furnishing
,3.89,"Đường Đông Ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",,50.0,77.8,,,Đã có sổ,Đất thổ cư,,
,7.99,"Đường Phú Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",,57.0,140.18,,,Đã có sổ,Đất thổ cư,,
,2.85,"Phương Quế, Xã Liên Phương, Huyện Thường Tín, Hà Nội",,78.0,36.54,,,Đã có sổ,Đất thổ cư,,
,1.29,"Hòa Thượng, Xã Bạch Hạ, Huyện Phú Xuyên, Hà Nội",,84.0,15.36,,,Đã có sổ,Đất thổ cư,,
,17.0,"Đường Phương Canh, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",,112.0,151.79,,,Đã có sổ,Đất thổ cư,,
,2.12,"Thanh Trí, Xã Minh Phú, Huyện Sóc Sơn, Hà Nội",,92.0,23.04,,,Đã có sổ,Đất thổ cư,,
,2.888,"Nguyên Khê, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội",,60.0,48.13,,,Đã có sổ,Đất thổ cư,,
,4.0,"Kim Tiên, Xã Xuân Nộn, Huyện Đông Anh, Hà Nội",,396.0,10.1,,,Đã có sổ,Đất thổ cư,,
,1.918,"Năm Quất, Xã Nam Triều, Huyện Phú Xuyên, Hà Nội",,142.0,13.51,,,Đã có sổ,Đất thổ cư,,
,1.45,"Kim Bài, Thị trấn Kim Bài, Huyện Thanh Oai, Hà Nội",,42.9,33.8,,,Đã có sổ,Đất thổ cư,,
,1.6,"Xóm Lục, Xã Thanh Cao, Huyện Thanh Oai, Hà Nội",,40.8,39.22,,,Đã có sổ,Đất thổ cư,,
,1.55,"Trình Xá, Xã Đỗ Động, Huyện Thanh Oai, Hà Nội",,40.0,38.75,,,Đã có sổ,Đất thổ cư,,
,4.95,"Phố Cửu Việt, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",,45.0,110.0,,,Đã có sổ,Đất thổ cư,,
,6.0,"Phố Yên Duyên, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",,50.0,120.0,,,Đã có sổ,Đất thổ cư,,
,5.0,"Đường Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",,63.0,79.37,,,Đã có sổ,Đất thổ cư,,
,6.0,"Đường Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội",,39.0,153.85,,,Đã có sổ,Đất thổ cư,,
,0.082,"Đường Võ Nguyên Giáp, Xã Tiên Dương, Huyện Đông Anh, Hà Nội",,40.0,2.05,,,Đã có sổ,Đất thổ cư,,
,0.07,"Đường Kính Nỗ, Xã Uy Nỗ, Huyện Đông Anh, Hà Nội",,64.4,1.09,,,Đã có sổ,Đất thổ cư,,
,15.7,"Ngõ An Trạch 1, Phường Cát Linh, Quận Đống Đa, Hà Nội",,55.0,285.45,,,Đã có sổ,Đất thổ cư,,
,15.7,"Ngõ An Trạch 1, Phường Cát Linh, Quận Đống Đa, Hà Nội",,55.0,285.45,,,Đã có sổ,Đất thổ cư,,
,5.8,"Đường Xuân Phương, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",,54.0,107.41,,,Đã có sổ,Đất thổ cư,,
,9.129,Ngõ 999 Bát Khối,,126.8,72.0,,,Đã có sổ,Đất thổ cư,,
,98.0,"phố vọng, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",,590.0,166.1,,,Đã có sổ,Đất thổ cư,,
,3.15,"Văn Bình, Xã Văn Bình, Huyện Thường Tín, Hà Nội",,48.0,65.62,,,Đã có sổ,Đất thổ cư,,
,3.16,"Xâm Động, Xã Vân Tảo, Huyện Thường Tín, Hà Nội",,63.0,50.16,,,Đã có sổ,Đất thổ cư,,
,3.4,"Tiên Dương, Xã Tiên Dương, Huyện Đông Anh, Hà Nội",,47.0,72.34,,,Đã có sổ,Đất thổ cư,,
,2.015,"Dân sinh, Dân sinh, Thị trấn Quang Minh, Huyện Mê Linh, Hà Nội",,40.0,50.38,,,Đã có sổ,Đất thổ cư,,
,1.76,"Vịnh Lộc, Xã Thư Phú, Huyện Thường Tín, Hà Nội",,50.0,35.2,,,Đã có sổ,Đất thổ cư,,
,1.5,"Yên Mỹ, Xã Thư Phú, Huyện Thường Tín, Hà Nội",,40.1,37.41,,,Đã có sổ,Đất thổ cư,,
,13.871,"Phố Xuân Đỗ, Phường Cự Khối, Quận Long Biên, Hà Nội",,97.0,143.0,,,Đã có sổ,Đất thổ cư,,
Aeon Mall Long Biên,16.2,"Tổ 16, Nguyễn Thời Trung, Thạch Bàn,, Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",,90.0,180.0,,,Đã có sổ,Đất thổ cư,,
,1.13,"Hướng Dương, Xã Thắng Lợi, Huyện Thường Tín, Hà Nội",,59.0,19.15,,,Đã có sổ,Đất thổ cư,,
,2.85,"Phương Quế, Xã Liên Phương, Huyện Thường Tín, Hà Nội",,78.0,36.54,,,Đã có sổ,Đất thổ cư,,
,2.282,"Đường Võ Nguyên Giáp, Xã Mai Đình, Huyện Sóc Sơn, Hà Nội",,82.0,27.83,,,Đã có sổ,Đất thổ cư,,
,3.65,"Lương Quy, Xã Xuân Nộn, Huyện Đông Anh, Hà Nội",,74.0,49.32,,,Đã có sổ,Đất thổ cư,,
,2.65,"Ngõ 191 Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",,35.0,75.71,,,Đã có sổ,Đất thổ cư,,
,3.98,"Đường Hoàng Sa, Xã Xuân Canh, Huyện Đông Anh, Hà Nội",,45.0,88.44,,,Đã có sổ,Đất thổ cư,,
,3.4,"Lê Hữu Tựu, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội",,55.2,61.59,,,Đã có sổ,Đất thổ cư,,
,3.515,"Phú Lãm, Phường Phú Lãm, Quận Hà Đông, Hà Nội",,32.0,109.84,,,Đã có sổ,Đất thổ cư,,
du_an,price_VND,location,status,area,price_m2,toilet,room,doc,type,Số tầng,furnishing
Aeon Mall Long Biên,16.2,"Số 27 Số 27 đường Cổ Linh, phường Long Biên, quận Long Biên, TP. Hà Nội",,90.0,180.0,,,Đã có sổ,Đất thổ cư,,
,1.13,"Hướng Dương, Xã Thắng Lợi, Huyện Thường Tín, Hà Nội",,59.0,19.15,,,Đã có sổ,Đất thổ cư,,
,2.85,"Phương Quế, Xã Liên Phương, Huyện Thường Tín, Hà Nội",,78.0,36.54,,,Đã có sổ,Đất thổ cư,,
,2.282,"Đường Võ Nguyên Giáp, Xã Mai Đình, Huyện Sóc Sơn, Hà Nội",,82.0,27.83,,,Đã có sổ,Đất thổ cư,,
,3.65,"Lương Quy, Xã Xuân Nộn, Huyện Đông Anh, Hà Nội",,74.0,49.32,,,Đã có sổ,Đất thổ cư,,
,2.65,"Ngõ 191 Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",,35.0,75.71,,,Đã có sổ,Đất thổ cư,,
,3.98,"Đường Hoàng Sa, Xã Xuân Canh, Huyện Đông Anh, Hà Nội",,45.0,88.44,,,Đã có sổ,Đất thổ cư,,
,3.4,"Lê Hữu Tựu, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội",,55.2,61.59,,,Đã có sổ,Đất thổ cư,,
,3.515,"Phú Lãm, Phường Phú Lãm, Quận Hà Đông, Hà Nội",,32.0,109.84,,,Đã có sổ,Đất thổ cư,,
,3.5,"Đường Quốc lộ 6 mở rộng (Ba La - Xuân Mai), Phường Đồng Mai, Quận Hà Đông, Hà Nội",,38.0,92.11,,,Đã có sổ,Đất thổ cư,,
,100.0,"Phố Khương Hạ, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",,390.0,256.41,,,Đã có sổ,Đất thổ cư,,
,5.0,"Phố Chu Huy Mân, Phường Phúc Đồng, Quận Long Biên, Hà Nội",,65.0,76.92,,,Đã có sổ,Đất thổ cư,,
,7.2,"Đường Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",,58.0,124.14,,,Đã có sổ,Đất thổ cư,,
,5.3,"Đường Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",,37.0,143.24,,,Đã có sổ,Đất thổ cư,,
,1.76,"vĩnh lộc, Xã Thư Phú, Huyện Thường Tín, Hà Nội",,55.0,32.0,,,Đã có sổ,Đất thổ cư,,
,2.46,"Phố Vũ Xuân Thiều, Phường Sài Đồng, Quận Long Biên, Hà Nội",,33.0,74.55,,,Đã có sổ,Đất thổ cư,,
,2.2,"2, Đường Hồ Chí Minh , Xã Đông Xuân, Huyện Quốc Oai, Hà Nội",,162.0,13.58,,,Đã có sổ,Đất thổ cư,,
,2.58,"Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",,30.0,86.0,,,Đã có sổ,Đất thổ cư,,
,3.25,"Đường 23b, Xã Vân Nội, Huyện Đông Anh, Hà Nội",,40.0,81.25,,,Đã có sổ,Đất thổ cư,,
,3.55,"Xuân Trạch, Xã Xuân Canh, Huyện Đông Anh, Hà Nội",,50.0,71.0,,,Đã có sổ,Đất thổ cư,,
,2.65,"Đường Kính Nỗ, Xã Xuân Nộn, Huyện Đông Anh, Hà Nội",,48.0,55.21,,,Đã có sổ,Đất thổ cư,,
,20.9,"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",,127.0,164.57,,,Đã có sổ,Đất thổ cư,,
,7.2,"Đường Bát Khối, Phường Cự Khối, Quận Long Biên, Hà Nội",,100.0,72.0,,,Đã có sổ,Đất thổ cư,,
,10.7,"Bắc Hồng, Xã Bắc Hồng, Huyện Đông Anh, Hà Nội",,184.0,58.15,,,Đã có sổ,Đất thổ cư,,
,6.9,"Đường Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",,52.0,132.69,,,Đã có sổ,Đất thổ cư,,
,2.75,"Bắc Hồng, Xã Bắc Hồng, Huyện Đông Anh, Hà Nội",,58.0,47.41,,,Đã có sổ,Đất thổ cư,,
,3.02,"Hải Bối, Xã Hải Bối, Huyện Đông Anh, Hà Nội",,48.0,62.92,,,Đã có sổ,Đất thổ cư,,
,16.0,"Đường Lạc Long Quân, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",,57.0,280.7,,,Đã có sổ,Đất thổ cư,,
,7.2,"Đường Nguyễn Văn Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",,60.0,120.0,,,Đã có sổ,Đất thổ cư,,
,3.2,"Đường Quang Tiến, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",,35.0,91.43,,,Đã có sổ,Đất thổ cư,,
,1.25,"Chương Lộc, Xã Chương Dương, Huyện Thường Tín, Hà Nội",,44.0,28.41,,,Đã có sổ,Đất thổ cư,,
,2.106,"Chương Dương, Xã Chương Dương, Huyện Thường Tín, Hà Nội",,73.0,28.85,,,Đã có sổ,Đất thổ cư,,
,8.4,"KIm Chung, Xã Kim Chung, Huyện Đông Anh, Hà Nội",,120.0,70.0,,,Đang chờ sổ,Đất thổ cư,,
,1.895,"Hồng Vân, Xã Hồng Vân, Huyện Thường Tín, Hà Nội",,48.0,39.48,,,Đã có sổ,Đất thổ cư,,
,4.3,"Đường Nguyễn Khê, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội",,60.0,71.67,,,Đã có sổ,Đất thổ cư,,
,2.37,"Chương Dương, Xã Chương Dương, Huyện Thường Tín, Hà Nội",,848.0,2.79,,,Đã có sổ,Đất thổ cư,,
,1.63,"Khoái Cầu, Xã Thắng Lợi, Huyện Thường Tín, Hà Nội",,46.0,35.43,,,Đã có sổ,Đất thổ cư,,
,49.0,"Phố Phú Xá , Phường Phú Thượng, Quận Tây Hồ, Hà Nội",,198.0,247.47,,,Đã có sổ,Đất thổ cư,,
,26.0,"Lê Hữu Tựu, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội",,246.0,105.69,,,Đã có sổ,Đất thổ cư,,
,12.5,"Đường Cao Lỗ, Xã Uy Nỗ, Huyện Đông Anh, Hà Nội",,152.0,82.24,,,Đã có sổ,Đất thổ cư,,
,26.0,"Lê Hữu Tựu, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội",,246.0,105.69,,,Đã có sổ,Đất thổ cư,,
,12.5,"Đường Cao Lỗ, Xã Uy Nỗ, Huyện Đông Anh, Hà Nội",,152.0,82.24,,,Đã có sổ,Đất thổ cư,,
,1.12,"Vân Từ, Xã Vân Từ, Huyện Phú Xuyên, Hà Nội",,65.0,17.23,,,Đã có sổ,Đất thổ cư,,
,8.45,"Phố Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội",,83.0,101.81,,,Đã có sổ,Đất thổ cư,,
,120.0,"Đường An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",,500.0,240.0,,,Đã có sổ,Đất thổ cư,,
,11.2,"Phố Chùa Quỳnh, Phường Quỳnh Lôi, Quận Hai Bà Trưng, Hà Nội",,70.0,160.0,,,Đã có sổ,Đất thổ cư,,
,15.5,"Đường Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",,60.0,258.33,,,Đã có sổ,Đất thổ cư,,
,1.12,"Vân Từ, Xã Vân Từ, Huyện Phú Xuyên, Hà Nội",,65.0,17.23,,,Đã có sổ,Đất thổ cư,,
,7.3,"ngũ hiệp, Xã Ngũ Hiệp, Huyện Thanh Trì, Hà Nội",,89.3,81.75,,,Đã có sổ,Đất thổ cư,,
,3.15,"Hà Hồi, Xã Hà Hồi, Huyện Thường Tín, Hà Nội",,48.0,65.62,,,Đã có sổ,Đất thổ cư,,
,35.0,"Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",,170.0,205.88,,,Đã có sổ,Đất thổ cư,,
,4.95,"Đường Hữu Hưng, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",,60.0,82.5,,,Đã có sổ,Đất thổ cư,,
,15.0,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",,60.0,250.0,,,Đã có sổ,Đất thổ cư,,
,3.6,"Đào Duy Tùng, Xã Cổ Loa, Huyện Đông Anh, Hà Nội",,46.0,78.26,,,Đã có sổ,Đất thổ cư,,
,0.995,"Hòa Thượng, Xã Bạch Hạ, Huyện Phú Xuyên, Hà Nội",,80.0,12.44,,,Đã có sổ,Đất thổ cư,,
,1.3,"khuyến lương, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",,120.5,10.79,,,Sổ chung / công chứng vi bằng,Đất thổ cư,,
,1.13,"Hướng Dương, Xã Thắng Lợi, Huyện Thường Tín, Hà Nội",,59.0,19.15,,,Đã có sổ,Đất thổ cư,,
,0.927,"Chợ Vài, Xã Hợp Thanh, Huyện Mỹ Đức, Hà Nội",,106.8,8.68,,,Đã có sổ,Đất thổ cư,,
,0.7,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",,57.0,12.28,,,Giấy tờ viết tay,Đất nông nghiệp,,
,8.4,"Ngọc Chi, Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội",,72.0,116.67,,,Đã có sổ,Đất thổ cư,,
,0.7,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",,57.0,12.28,,,Giấy tờ viết tay,Đất nông nghiệp,,
,8.4,"Ngọc Chi, Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội",,72.0,116.67,,,Đã có sổ,Đất thổ cư,,
,4.05,"Dục Tú, Xã Dục Tú, Huyện Đông Anh, Hà Nội",,44.0,92.05,,,Đã có sổ,Đất thổ cư,,
,5.8,"Đường Bắc Thăng Long - Hải Bối, Xã Hải Bối, Huyện Đông Anh, Hà Nội",,72.0,80.56,,,Đã có sổ,Đất thổ cư,,
,3.9,"Thôn Đoài, Xã Nam Hồng, Huyện Đông Anh, Hà Nội",,57.0,68.42,,,Đã có sổ,Đất thổ cư,,
,5.4,"Thôn Đìa, Xã Nam Hồng, Huyện Đông Anh, Hà Nội",,64.0,84.38,,,Đã có sổ,Đất thổ cư,,
,6.55,"Thuỵ Lâm, Xã Thuỵ Lâm, Huyện Đông Anh, Hà Nội",,88.0,74.43,,,Đã có sổ,Đất nền dự án,,
,4.0,"Vân Nội, Xã Vân Nội, Huyện Đông Anh, Hà Nội",,54.0,74.07,,,Đã có sổ,Đất thổ cư,,
,7.44,"Đường Nguyễn Khê, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội",,80.0,93.0,,,Đã có sổ,Đất nền dự án,,
,4.7,"Việt Hùng, Xã Việt Hùng, Huyện Đông Anh, Hà Nội",,68.0,69.12,,,Đã có sổ,Đất thổ cư,,
,9.7,"Đường Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",,82.0,118.29,,,Đã có sổ,Đất thổ cư,,
,5.5,"Đường Khương Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",,40.0,137.5,,,Đã có sổ,Đất thổ cư,,
,3.02,"Đường Hải Bối, Xã Hải Bối, Huyện Đông Anh, Hà Nội",,47.5,63.58,,,Đã có sổ,Đất thổ cư,,
,2.75,"Võ Văn Kiệt, Xã Bắc Hồng, Huyện Đông Anh, Hà Nội",,57.2,48.08,,,Đã có sổ,Đất thổ cư,,
,25.0,"Phố Phú Thượng, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",,131.0,190.84,,,Đã có sổ,Đất thổ cư,,
,7.8,"Đường Kính Nỗ, Xã Uy Nỗ, Huyện Đông Anh, Hà Nội",,100.0,78.0,,,Đã có sổ,Đất thổ cư,,
,2.1,"Quang Minh, Thị trấn Quang Minh, Huyện Mê Linh, Hà Nội",,40.0,52.5,,,Đã có sổ,Đất thổ cư,,
,21.0,"Đường Lâm Hạ, Phường Bồ Đề, Quận Long Biên, Hà Nội",,86.0,244.19,,,Đã có sổ,Đất thổ cư,,
,3.4,"Đường Võ Nguyên Giáp, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội",,55.2,61.59,,,Đã có sổ,Đất thổ cư,,
,10.7,"Vành Đai 3, Xã Bắc Hồng, Huyện Đông Anh, Hà Nội",,183.5,58.31,,,Đã có sổ,Đất thổ cư,,
,3.8,"Đường Phan Trọng Tuệ, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội",,44.0,86.36,,,Đã có sổ,Đất thổ cư,,
,109.0,"Đường La Thành, Phường Quang Trung, Thị xã Sơn Tây, Hà Nội",,1720.0,63.37,,,Đã có sổ,Đất thổ cư,,
,8.5,"Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",,50.0,170.0,,,Đã có sổ,Đất thổ cư,,
,3.25,"Đội 2, Xã Tân Xã, Huyện Thạch Thất, Hà Nội",,89.0,36.52,,,Đã có sổ,Đất thổ cư,,
,5.0,"Đường Đào Duy Tùng, Xã Uy Nỗ, Huyện Đông Anh, Hà Nội",,57.0,87.72,,,Đã có sổ,Đất thổ cư,,
,4.6,"Đông Mỹ, Xã Đông Mỹ, Huyện Thanh Trì, Hà Nội",,62.0,74.19,,,Đã có sổ,Đất thổ cư,,
,12.524,"Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",,62.0,202.0,,,Đã có sổ,Đất thổ cư,,
,3.75,"Lê Hữu Tựu, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội",,62.0,60.48,,,Đã có sổ,Đất thổ cư,,
,3.88,"Đường Đa Tốn, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",,43.0,90.23,,,Đã có sổ,Đất thổ cư,,
,1.95,"Đường Thuỵ Lâm, Xã Thuỵ Lâm, Huyện Đông Anh, Hà Nội",,52.0,37.5,,,Đã có sổ,Đất thổ cư,,
,5.1,"Đường Nhân Huệ, Phường Đồng Mai, Quận Hà Đông, Hà Nội",,63.0,80.95,,,Đã có sổ,Đất thổ cư,,
,21.0,"Đường Lạc Long Quân, Phường Nhật Tân, Quận Tây Hồ, Hà Nội",,75.0,280.0,,,Đã có sổ,Đất thổ cư,,
,12.5,"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",,75.0,166.67,,,Đã có sổ,Đất nền dự án,,
,1.375,"Liên thôn, Xã Hoàng Văn Thụ, Huyện Chương Mỹ, Hà Nội",,250.0,5.5,,,Không có sổ,Đất thổ cư,,
,8.0,"Đường Đông Ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",,128.0,62.5,,,Đã có sổ,Đất thổ cư,,
,1.12,"Thống Nhất, Xã Thống Nhất, Huyện Thường Tín, Hà Nội",,46.0,24.35,,,Đã có sổ,Đất thổ cư,,
,6.8,"Quang Lai, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",,32.0,212.5,,,Đã có sổ,Đất thổ cư,,
,6.5,"Phố Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",,54.0,120.37,,,Đã có sổ,Đất thổ cư,,
,3.84,"Đường Bát Khối, Xã Đông Dư, Huyện Gia Lâm, Hà Nội",,41.0,93.66,,,Đã có sổ,Đất thổ cư,,
,1.65,"Thanh Thần, Xã Thanh Cao, Huyện Thanh Oai, Hà Nội",,40.0,41.25,,,Đã có sổ,Đất thổ cư,,
du_an,price_VND,location,status,area,price_m2,toilet,room,doc,type,Số tầng,furnishing
,2.0,", DO HẠ , Xã Tiền Phong, Huyện Mê Linh, Hà Nội",,43.9,45.56,,,Đã có sổ,Đất thổ cư,,
,1.75,"Đường tỉnh 420, Xã Bình Yên, Huyện Thạch Thất, Hà Nội",,61.0,28.69,,,Đã có sổ,Đất thổ cư,,
,3.08,"đường trục kinh tế phía bắc, Xã Cao Thành, Huyện Ứng Hòa, Hà Nội",,114.0,27.02,,,Đã có sổ,Đất thổ cư,,
,7.1,"Đường Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",,52.0,136.54,,,Đã có sổ,Đất thổ cư,,
,15.6,"Phố An Trạch, Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội",,55.0,283.64,,,Đã có sổ,Đất thổ cư,,
,0.073,"Hồ Chí Minh , Xã Tân Tiến, Huyện Chương Mỹ, Hà Nội",,52.0,1.4,,,Đã có sổ,Đất thổ cư,,
,14.1,"34A ngõ 239, Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",,135.0,104.44,,,Đã có sổ,Đất thổ cư,,
,5.55,"Nghĩa Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",,37.0,150.0,,,Đã có sổ,Đất thổ cư,,
,1.18,"Thôn Trãi, Xã Vân Từ, Huyện Phú Xuyên, Hà Nội",,65.0,18.15,,,Đã có sổ,Đất thổ cư,,
,2.6,"Đường Hòa Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",,38.0,68.42,,,Đã có sổ,Đất thổ cư,,
,5.75,"Đường Cầu Noi, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",,45.0,127.78,,,Đã có sổ,Đất thổ cư,,
,1.47,"Chương Lộc, Xã Chương Dương, Huyện Thường Tín, Hà Nội",,47.3,31.08,,,Đã có sổ,Đất thổ cư,,
,7.62,"La Tinh, Xã Đông La, Huyện Hoài Đức, Hà Nội",,60.0,127.0,,,Đã có sổ,Đất thổ cư,,
,8.967,"La Tinh, Xã Đông La, Huyện Hoài Đức, Hà Nội",,61.0,147.0,,,Đã có sổ,Đất thổ cư,,
,8.932,"La Tinh, Xã Đông La, Huyện Hoài Đức, Hà Nội",,65.2,136.99,,,Đã có sổ,Đất thổ cư,,
,6.15,"Đồng Nhân, Xã Đông La, Huyện Hoài Đức, Hà Nội",,60.0,102.5,,,Đã có sổ,Đất thổ cư,,
,5.5,"La Tinh, Xã Đông La, Huyện Hoài Đức, Hà Nội",,50.0,110.0,,,Đã có sổ,Đất thổ cư,,
,2.45,"Thuỵ Hà, Xã Bắc Hồng, Huyện Đông Anh, Hà Nội",,74.0,33.11,,,Đã có sổ,Đất thổ cư,,
,1.97,"Vụ Bản, Xã Minh Trí, Huyện Sóc Sơn, Hà Nội",,85.0,23.18,,,Đã có sổ,Đất thổ cư,,
,17.3,"14, Ngách 268/58 Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",,77.5,223.23,,,Đã có sổ,Đất thổ cư,,
,17.3,"14, Ngách 268/58 Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",,77.5,223.23,,,Đã có sổ,Đất thổ cư,,
,2.08,"Xâm Thị, Xã Hồng Vân, Huyện Thường Tín, Hà Nội",,62.0,33.55,,,Đã có sổ,Đất thổ cư,,
,1.354,"Đông nam, Xã Nam Phương Tiến, Huyện Chương Mỹ, Hà Nội",,80.0,16.93,,,Đã có sổ,Đất thổ cư,,
,2.4,"Quốc Lộ 23b, Xã Vân Nội, Huyện Đông Anh, Hà Nội",,40.0,60.0,,,Đã có sổ,Đất thổ cư,,
,0.222222,"Đường tỉnh 420, Xã Bình Yên, Huyện Thạch Thất, Hà Nội",,67.7,3.28,,,Đã có sổ,Đất thổ cư,,
,10.36,"Phố Huỳnh Thúc Kháng, Phường Yết Kiêu, Quận Hà Đông, Hà Nội",,52.0,199.23,,,Đã có sổ,Đất thổ cư,,
,7.5,"292, Ngõ 292 Đường Hà Huy Tập, Thị trấn Yên Viên, Huyện Gia Lâm, Hà Nội",,115.0,65.22,,,Sổ chung / công chứng vi bằng,Đất thổ cư,,
,1.25,"Đường Quốc lộ 21, Xã Bình Yên, Huyện Thạch Thất, Hà Nội",,65.0,19.23,,,Đã có sổ,Đất thổ cư,,
,2.53,"Thôn Đình Trung, Lê Hữu Tựu, Xã Xuân Nộn, Huyện Đông Anh, Hà Nội",,51.0,49.61,,,Đã có sổ,Đất thổ cư,,
,1.5,"định công hạ, Phố Định Công Hạ, Phường Định Công, Quận Hoàng Mai, Hà Nội",,38.0,39.47,,,Sổ chung / công chứng vi bằng,Đất nông nghiệp,,
,2.2,"Đường Đồng Dương, Phường Đồng Mai, Quận Hà Đông, Hà Nội",,40.0,55.0,,,Đã có sổ,Đất thổ cư,,
,4.25,"Đường 418, Xã Sơn Đông, Thị xã Sơn Tây, Hà Nội",,770.0,5.52,,,Đã có sổ,Đất thổ cư,,
,5.1,"thanh am, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",,32.0,159.38,,,Đã có sổ,Đất thổ cư,,
,1.4,"Hồ Chí Minh, Xã Thủy Xuân Tiên, Huyện Chương Mỹ, Hà Nội",,124.0,11.29,,,Đã có sổ,Đất thổ cư,,
,2.4,"Đường Cổ Bản - Nhân Sơn, Phường Đồng Mai, Quận Hà Đông, Hà Nội",,50.0,48.0,,,Đã có sổ,Đất thổ cư,,
,3.1,"Phố Phúc Tiến, Phường Biên Giang, Quận Hà Đông, Hà Nội",,52.5,59.05,,,Đã có sổ,Đất thổ cư,,
,16.0,", Đường trục phía Nam, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",,200.0,80.0,,,3,Đất nền dự án,,
,4.8,"Ngũ Hiệp, Xã Ngũ Hiệp, Huyện Thanh Trì, Hà Nội",,68.0,70.59,,,Đã có sổ,Đất thổ cư,,
,2.6,"Đường Yên Thường, Xã Yên Thường, Huyện Gia Lâm, Hà Nội",,45.0,57.78,,,Đã có sổ,Đất thổ cư,,
,5.835,"Phố Thanh Lân, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội",,73.0,79.93,,,Đã có sổ,Đất thổ cư,,
