du_an,price_VND,location,status,area,price_m2,toilet,room,doc,type,Số tầng,furnishing
,3.35,"Phố Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội",Đã bàn giao,25.0,134.0,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
Goldmark City_Khu Ruby,6.9,"136, Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",Đã bàn giao,95.0,72.63,2.0,3,Sổ hồng riêng,Chung cư,,
,1.93,"Chung cư Đại Thanh, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",Đã bàn giao,55.0,35.09,1.0,2,Hợp đồng mua bán,Chung cư,,
,6.75,"Ngụy Như Kon Tum, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Đã bàn giao,88.0,76.7,2.0,3,Sổ hồng riêng,Chung cư,,
,2.4,"Phố Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",Đã bàn giao,55.0,43.64,,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất đầy đủ
,3.75,"Đường Giải Phóng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",Chưa bàn giao,120.0,31.25,2.0,3,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất đầy đủ
,8.6,"Phố Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Chưa bàn giao,45.0,191.11,6.0,9,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
,6.5,"Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đã bàn giao,82.2,79.08,2.0,2,Sổ hồng riêng,Chung cư,,
,2.52,"Đường Đa Tốn, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",Chưa bàn giao,48.0,52.5,1.0,1,Sổ hồng riêng,Chung cư,,
,7.0,"Đường Phạm Hùng, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,63.0,111.11,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,7.75,"Đường Phạm Hùng, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,126.0,61.51,,3,Sổ hồng riêng,Chung cư,,
Chung cư Bộ Tổng Tham Mưu (789 Mỹ Đình),5.1,"Nhân Mỹ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,100.0,51.0,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Times City - Park Hill Premium,8.2,"458, 458 Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Chưa bàn giao,74.0,110.81,2.0,2,Sổ hồng riêng,Chung cư,,
,5.93,"130 Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",Chưa bàn giao,131.0,45.27,,3,Sổ hồng riêng,Chung cư,,
,2.98,"Đường Đặng Xá 2, Xã Đặng Xá, Huyện Gia Lâm, Hà Nội",Đã bàn giao,67.0,44.48,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Goldmark City_Khu Ruby,7.5,"Đường Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",Chưa bàn giao,120.0,62.5,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,4.4,"Đặng Văn Ngữ, Phường Trung Tự, Quận Đống Đa, Hà Nội",Chưa bàn giao,100.0,44.0,2.0,3,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất đầy đủ
Kosmo Tây Hồ,22.5,"Đường Xuân La, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",Đã bàn giao,181.0,124.31,3.0,4,Sổ hồng riêng,Chung cư,,
Vinhomes Ocean Park Gia Lâm,2.25,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,47.0,47.87,1.0,1,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Vinhomes Ocean Park Gia Lâm,3.1,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,70.0,44.29,2.0,2,Sổ hồng riêng,Chung cư,,Bàn giao thô
,0.82,"8/3, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",Đã bàn giao,27.0,30.37,1.0,1,Hợp đồng mua bán,"Tập thể, cư xá",,
Vinhomes Green Bay,5.6,"Số 7, Số 7 Số 7 Đại lộ Thăng Long, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,57.0,98.25,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,4.13,"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,64.0,64.53,,2,Hợp đồng mua bán,Chung cư,,
Vinhomes Ocean Park Gia Lâm,3.5,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,80.0,43.75,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Tòa nhà Intracom1 - Trung Văn,5.3,"Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,117.0,45.3,2.0,3,Sổ hồng riêng,Chung cư,,
,3.29,"Đường Hoàng Mai, Phường Mai Động, Quận Hoàng Mai, Hà Nội",Chưa bàn giao,75.0,43.87,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,3.99,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Đã bàn giao,70.0,57.0,2.0,2,Sổ hồng riêng,Chung cư,,
,3.4,"Cầu vượt Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,54.0,62.96,,2,Hợp đồng mua bán,Chung cư,,
,4.98,"Đường Phạm Văn Đồng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",Đã bàn giao,70.0,71.14,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Smart City,3.1,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,47.0,65.96,1.0,1,Hợp đồng mua bán,Chung cư,,Nội thất đầy đủ
Khu đô thị Nam Trung Yên,3.8,"Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Đã bàn giao,57.0,66.67,1.0,2,Sổ hồng riêng,Chung cư,,
,0.65,"Phố Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",Đã bàn giao,42.0,15.48,1.0,2,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
,0.65,"Đường Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,42.0,15.48,1.0,2,Hợp đồng đặt cọc,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
,0.55,"Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Đã bàn giao,55.0,10.0,1.0,2,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,2.2,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,47.0,46.81,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Smart City,2.0,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,28.0,71.43,1.0,1,Hợp đồng mua bán,Chung cư,,Hoàn thiện cơ bản
,2.3,"Đường trục phía Nam, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Đã bàn giao,70.0,32.86,2.0,2,Hợp đồng mua bán,Chung cư,,Hoàn thiện cơ bản
Vinhomes Ocean Park Gia Lâm,3.0,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,70.0,42.86,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,4.444,"Phố Thành Công, Phường Thành Công, Quận Ba Đình, Hà Nội",Đã bàn giao,60.0,74.07,1.0,3,Sổ hồng riêng,Chung cư,,
,5.5,"195 Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",Đã bàn giao,75.0,73.33,,2,Sổ hồng riêng,Chung cư,,
Vinhomes Smart City,6.1,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,95.0,64.21,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,6.68,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,124.0,53.87,3.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,6.0,"Đường Khuất Duy Tiến, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đã bàn giao,105.0,57.14,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.98,"Đường Nguyễn Trãi, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",Đã bàn giao,70.0,42.57,2.0,2,Sổ hồng riêng,"Tập thể, cư xá",,Bàn giao thô
,8.4,"Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Chưa bàn giao,150.0,56.0,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,63.0,"Đường Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Đã bàn giao,190.0,331.58,6.0,10,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
,5.8,"Phố Vĩnh Tuy, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Đã bàn giao,89.0,65.17,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,6.45,"Lưu Hữu Phước , Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,100.0,64.5,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.96,"Đường Trường Chinh, Phường Phương Mai, Quận Đống Đa, Hà Nội",Đã bàn giao,42.0,70.48,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
,2.65,"Phố Bằng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Đã bàn giao,50.0,53.0,1.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,3.999,"15, Đường Hải Đăng, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",Đã bàn giao,62.0,64.52,2.0,2,Đang chờ sổ,Chung cư,,Nội thất đầy đủ
,1.36,trần thái tông,Đã bàn giao,40.0,34.0,,1,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",,Hoàn thiện cơ bản
Khu đô thị mới Tân Tây Đô,2.0,"Quốc lộ 32, Xã Tân Lập, Huyện Đan Phượng, Hà Nội",Đã bàn giao,55.0,36.36,2.0,2,Hợp đồng mua bán,Chung cư,,
,4.12,"Phố Huỳnh Thúc Kháng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Đã bàn giao,55.0,74.91,,2,Sổ hồng riêng,"Tập thể, cư xá",,
,3.45,"Lĩnh Nam , Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",Đã bàn giao,72.0,47.92,2.0,2,Sổ hồng riêng,Chung cư,,
,3.7,"Vĩnh Hoàng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",Đã bàn giao,61.0,60.66,1.0,2,Sổ hồng riêng,Chung cư,,
,3.2,"Đường Đền Lừ 2, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",Đã bàn giao,58.0,55.17,,2,Sổ hồng riêng,Chung cư,,
,3.65,"Đường Lĩnh Nam, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",Đã bàn giao,65.0,56.15,2.0,2,Sổ hồng riêng,Chung cư,,
,3.5,"Phố Chu Huy Mân, Phường Việt Hưng, Quận Long Biên, Hà Nội",Đã bàn giao,80.0,43.75,2.0,2,Sổ hồng riêng,Chung cư,,
,3.45,"Phố Mạc Thái Tổ, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Đã bàn giao,44.0,78.41,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
FLC Star Tower,3.95,"Số 418, Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",Đã bàn giao,75.0,52.67,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,3.1,"25, Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Chưa bàn giao,90.0,34.44,2.0,3,Sổ hồng riêng,"Tập thể, cư xá",,Hoàn thiện cơ bản
,3.03,"Đường Dương Nội, Phường Dương Nội, Quận Hà Đông, Hà Nội",Đã bàn giao,55.0,55.09,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,3.15,"Đường Phùng Hưng, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",Chưa bàn giao,68.0,46.32,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,3.25,"Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",Đã bàn giao,86.0,37.79,2.0,3,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất đầy đủ
Khu Đô Thị Vinhomes Times City,13.6,"458, 458 Số 458 Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Chưa bàn giao,124.0,109.68,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,6.3,"Đường An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",Đã bàn giao,99.0,63.64,2.0,3,Đang chờ sổ,Chung cư,,
Vinhomes Ocean Park Gia Lâm,3.1,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,70.0,44.29,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
HH4 Linh Đàm,2.36,"Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Đã bàn giao,58.0,40.69,2.0,2,Hợp đồng mua bán,Chung cư,,Nội thất đầy đủ
,6.68,"Đường Phạm Hùng, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,124.0,53.87,2.0,3,Sổ hồng riêng,Chung cư,,
Chung cư Tứ Hiệp Plaza,2.3,"Tứ Hiệp, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",Đã bàn giao,53.1,43.31,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,0.7,"Đường Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Đã bàn giao,46.0,15.22,1.0,2,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
,0.65,"Đường Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,50.0,13.0,1.0,2,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
,0.65,"Phố Hạ Yên Quyết, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Đã bàn giao,50.0,13.0,1.0,2,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
,7.9,"Phố Dương Văn Bé, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Đã bàn giao,108.0,73.15,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,0.65,"Đường Lê Duẩn, Phường Phương Liên, Quận Đống Đa, Hà Nội",Đã bàn giao,50.0,13.0,1.0,2,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
,0.65,"Ngõ 6 Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",Đã bàn giao,42.0,15.48,1.0,2,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
,3.5,"Đường Nguyễn Cao Luyện, Phường Việt Hưng, Quận Long Biên, Hà Nội",Chưa bàn giao,83.0,42.17,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.945,"Phố Kim Ngưu, Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội",Đã bàn giao,65.0,45.31,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất đầy đủ
,8.8,"Đường Võ Chí Công, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",Đã bàn giao,120.0,73.33,2.0,3,Sổ hồng riêng,Chung cư,,
,2.95,"Phố Lương Định Của, Phường Kim Liên, Quận Đống Đa, Hà Nội",Chưa bàn giao,60.0,49.17,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
Vinhomes Smart City,1.9,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,31.0,61.29,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Chung cư Cienco1,9.4,"Hoàng Đạo Thúy, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đã bàn giao,156.0,60.26,3.0,5,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.95,"Phố Khương Thượng, Phường Khương Thượng, Quận Đống Đa, Hà Nội",Chưa bàn giao,50.0,59.0,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,Hoàn thiện cơ bản
,3.25,"Phố Vĩnh Hồ, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Chưa bàn giao,66.0,49.24,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
Khu đô thị Mỹ Đình II,5.25,", Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,106.0,49.53,2.0,3,Sổ hồng riêng,Chung cư,,
,2.75,"Phố Phạm Ngọc Thạch, Phường Kim Liên, Quận Đống Đa, Hà Nội",Đã bàn giao,55.0,50.0,,2,Sổ hồng riêng,"Tập thể, cư xá",,
,2.95,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",Chưa bàn giao,65.0,45.38,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất đầy đủ
,2.7,"Phố Lương Định Của, Phường Phương Mai, Quận Đống Đa, Hà Nội",Đã bàn giao,55.0,49.09,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
,3.65,"Phố Lương Định Của, Phường Kim Liên, Quận Đống Đa, Hà Nội",Đã bàn giao,80.0,45.62,2.0,2,Sổ hồng riêng,"Tập thể, cư xá",,Hoàn thiện cơ bản
,0.004,"197, 197 trần phú , Phường Văn Quán, Quận Hà Đông, Hà Nội",Đã bàn giao,90.0,0.044444,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Chung cư N09B1 Dịch Vọng,8.38,"Thành Thái, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Đã bàn giao,119.0,70.42,,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,6.65,"phố hàng Vôi , Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội",Đã bàn giao,75.0,88.67,,2,Sổ hồng riêng,"Tập thể, cư xá",,
"Khu nhà ở cán bộ, nhân viên Ban Cơ Yếu Chính Phủ",3.15,"ngõ 164, Khuất Duy Tiến, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Chưa bàn giao,65.0,48.46,,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
,3.3,"Phố Nguyên Hồng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Chưa bàn giao,70.0,47.14,,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất đầy đủ
Chung cư Eco Lake View,4.5,"số 32, Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Đã bàn giao,75.0,60.0,,2,Sổ hồng riêng,Chung cư,,
,2.3,"Ngọc Hồi, Xã Vĩnh Quỳnh, Huyện Thanh Trì, Hà Nội",Đã bàn giao,53.1,43.31,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.26,"Phố Hồ Văn Chương, Phường Văn Chương, Quận Đống Đa, Hà Nội",Chưa bàn giao,50.0,45.2,1.0,1,Sổ hồng riêng,"Tập thể, cư xá",,
,4.2,"Đường Bằng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Chưa bàn giao,74.0,56.76,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Tecco Skyvile Tower (Tecco Tower Thanh Trì),2.3,"Ngũ Hiệp, Xã Ngũ Hiệp, Huyện Thanh Trì, Hà Nội",Đã bàn giao,54.0,42.59,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,4.558,"Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội",Chưa bàn giao,106.0,43.0,2.0,2,Sổ hồng riêng,Chung cư,,
,1.89,"KHƯƠNG HẠ, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Đã bàn giao,56.0,33.75,1.0,2,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
,4.65,"Phố Hoàng Minh Giám, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Chưa bàn giao,78.0,59.62,2.0,2,Sổ hồng riêng,Chung cư,,
Vinhomes Smart City,3.35,", Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,55.0,60.91,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,3.95,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Chưa bàn giao,72.0,54.86,2.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,4.5,"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",Chưa bàn giao,72.0,62.5,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.3,"Đường Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Đã bàn giao,45.0,51.11,1.0,1,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,4.55,"Chu Văn An, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Đã bàn giao,70.0,65.0,2.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,2.78,"Phố Vĩnh Hồ, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Chưa bàn giao,36.0,77.22,1.0,1,Sổ hồng riêng,"Tập thể, cư xá",,Hoàn thiện cơ bản
FLC Star Tower,4.4,"Số 418, Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",Đã bàn giao,106.0,41.51,2.0,3,Sổ hồng riêng,Chung cư,,
,1.4,"KHƯƠNG HẠ, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",Đã bàn giao,32.0,43.75,1.0,1,Hợp đồng mua bán,Chung cư,,Nội thất đầy đủ
,9.4,"2, Đường Hoàng Đạo Thúy, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đã bàn giao,156.0,60.26,2.0,4,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,9.6,"Nguyễn chánh, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Đã bàn giao,146.0,65.75,3.0,4,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Le Grand Jardin Sài Đồng,5.0,"Huỳnh Văn Nghệ, Phường Sài Đồng, Quận Long Biên, Hà Nội",Đã bàn giao,83.0,60.24,,2,Sổ hồng riêng,Chung cư,,
Vinhomes Smart City,3.7,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,64.0,57.81,1.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,4.38,"Phố Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",Đã bàn giao,120.0,36.5,2.0,3,Sổ hồng riêng,"Tập thể, cư xá",,
,3.35,"Đường Hồ Vĩnh Hoàng, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",Đã bàn giao,58.0,57.76,2.0,2,Sổ hồng riêng,Chung cư,,
,0.9,"Phố Thái Thịnh, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Đã bàn giao,52.0,17.31,,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,3.98,"Đường Giải Phóng, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",Chưa bàn giao,120.0,33.17,2.0,3,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,2.23,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,47.0,47.45,1.0,1,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Vinhomes Ocean Park Gia Lâm,1.65,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,32.0,51.56,1.0,1,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Vinhomes Ocean Park Gia Lâm,2.65,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,60.0,44.17,1.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,0.78,"Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",Đã bàn giao,61.0,12.79,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,3.05,"Tố Hữu, Phường Dương Nội, Quận Hà Đông, Hà Nội",Chưa bàn giao,54.0,56.48,1.0,2,Sổ hồng riêng,Chung cư,,
,6.9,"Phố Đào Tấn, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",Đã bàn giao,80.0,86.25,2.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
,4.05,"Hoàng Cầu, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Đã bàn giao,70.0,57.86,2.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
,1.85,"Phố Giáp Nhất, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đã bàn giao,55.0,33.64,2.0,2,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
,1.5,"Đường Khương Đình, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",Đã bàn giao,48.0,31.25,1.0,2,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
,4.03,"Phố Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Đã bàn giao,80.0,50.38,2.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
Vinhomes Ocean Park Gia Lâm,3.05,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,45.9,66.45,1.0,1,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
SME Hoàng Gia,5.45,"Đường Tô Hiệu, Phường Nguyễn Trãi, Hà Đông, Hà Nội, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",Chưa bàn giao,133.0,40.98,,3,Hợp đồng mua bán,Chung cư,,Nội thất đầy đủ
